Unnamed: 0,PAYMENT TRANSACTIONS,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,CASH WITHDRAWAL,Unnamed: 34,Unnamed: 35,Unnamed: 36,Settlement Systems,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42
,RBI Operated,,,,NPCI Operated,,,,,,,,,,,,,,,,Card Network Operated,,,,,,,,,,,,NPCI Operated,,,,CCIL Operated,,,,,
,RTGS,,NEFT,,AePS,,UPI,,IMPS,,NACH Credit,,NACH Debit,,NETC,,BBPS,,CTS,,Credit Card,,,,Debit Card,,,,Prepaid Payment Instruments (PPIs) Card,,,,NFS (through ATMs),,AePS (through micro-ATMs / BCs),,Government Securities Clearing,,Forex Clearing,,Rupee Derivatives (for all deals matched during the day),
,,,,,,,,,,,,,,,,,,,,,at PoS,,at e-Commerce,,at PoS,,at e-Commerce,,at PoS,,at e-Commerce,,,,,,,,,,,
,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val
2022-06-01 00:00:00,7.82415,535663.1341531699,287.2777,140338.055198062,0.78,23.540000000000003,1976.68,42008.82,191,21074.35,118.17,5756.97,24.95,3272.25,95.83,151.86,26.21,417.4,22.69,24429,28.10815,992.5664652,28.96887,2024.2228486,60.89218,1223.5011304,31.52342,630.7071331,2.61718,72.06953229999999,5.177429999999999,167.9214177,134.53,6034.39,57.55,1542.96,0.06532,686982.605,0.06662,266933.64,0.00813,34790
2022-06-02 00:00:00,7.3314,488486.127510943,159.15231,110702.97159332801,0.74,21.92,2186.08,43887.84,176.85,18998.47,138.61,3913.06,117.13,6361.91,93.64,147.32,27.78,466.8,22.1,25303.63,28.36511,1029.1679314,28.59196,2271.9495987,60.60883,1231.5996343000002,32.61065,637.6791169999999,2.71417,74.0079409,5.12946,162.4353429,128.26,5782.98,53.63,1445.93,0.06118,662757.8640000001,0.10437,313740.07,0.00399,24815
2022-06-03 00:00:00,7.45096,484643.003724632,166.31929,106129.239954177,1.03,29.96,2050.04,38200.28,165.61,17344.3,74.75,3267.91,45.9,3221.99,93.95,146.35,26.64,446.25,21.31,23443.99,29.05659,1041.9113687,28.890030000000003,2126.3793992,61.1682,1235.2215236,33.17172,630.8948032,2.83057,73.28792840000001,5.14485,170.0574181,121.76,5349.93,52.26,1404.58,0.04949,655819.503,0.084005,279462.79,0.00342,26505
2022-06-04 00:00:00,6.06602,153178.84259132898,127.04362,64588.583052966,1.23,35.66,1859.27,35010.94,156.05,16202.1,128.87,4468.400000000001,22.84,3637.47,100.16,150.63,26.63,442.16,22.7,21553.97,26.96221,873.2973185,23.261080000000003,1452.9328233,54.36308,1111.5535367,25.59091,471.9357116,3.37003,81.9593926,5.2944700000000005,169.52395570000002,127.04,5585.49,48.08,1300.96,0.0011,5434.1,0,0,0,0
2022-06-05 00:00:00,0.55898,4710.553686722,46.13553,8683.98651651,1.11,30.02,2222.02,34073.12,149.73,11203.2,11.149999999999999,155.95,121.1,12241.74,100.06,147.85,23.7,344.2,h,h,28.02731,839.6053945,15.976379999999999,694.6484506,52.42565,1010.0174943,22.043059999999997,347.870621,3.37838,78.9015499,4.14339,106.97175669999999,113.12,4476.1,37.26,931.23,h,h,h,h,h,h
2022-06-06 00:00:00,8.15282,596922.70669683,159.03666,121777.46964783999,1.27,35.230000000000004,2020.38,39158.04,169.43,17712.57,239.5,3245.5800000000004,47.8,4280.81,91.72,136.7,29.72,534.61,26.49,23627.65,48.50819,1688.5907541000001,45.67449,2909.4899290000003,87.67374000000001,1833.7316742,47.992239999999995,883.3632261,3.10979,74.1153362,5.825629999999999,193.06609390000003,117.49,5135.07,46.58,1247.26,0.05478,672028.935,0.08218,263598.07,0.00632,36840
