Unnamed: 0,PAYMENT TRANSACTIONS,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,CASH WITHDRAWAL,Unnamed: 28,Unnamed: 29,Unnamed: 30,Settlement Systems,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
,RBI Operated,,,,NPCI Operated,,,,,,,,,,,,,,,,Card Network Operated,,,,,,NPCI Operated,,,,CCIL Operated,,,,,
,RTGS,,NEFT,,AePS,,UPI,,IMPS,,NACH Credit,,NACH Debit,,NETC,,BBPS,,CTS,,Credit Card (At PoS and e-Commerce),,Debit Card (At PoS and e-Commerce),,Prepaid Payment Instruments (PPIs) Card (At PoS and e-Commerce),,NFS (through ATMs),,AePS (through micro-ATMs / BCs),,Government Securities Clearing,,Forex Clearing,,Rupee Derivatives (for all deals matched during the day),
,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val
2021-06-28 00:00:00,8.69025,561183.82179978,109.29302,103210.359706598,0.79,19.71,957.51,19199.12,107.11,10813.07,180.78,5344.2699999999995,69.35,3785.35,59.48,89.68,16,311.34,32.63,29609.36,71.72625,2644.375352,121.45933,2272.1903499,4.63481,65.2947945,99.48,4113.08,30.14,871.59,0.04562,532467.71,0.073795,204522.03,0.00401,24985
2021-06-29 00:00:00,7.43941,521242.48146037705,106.46964,106376.73857945,0.77,19.479999999999997,971.64,19122.24,105.77,10839.96,139.37,5567.46,10.09,2029.29,57.92,92.65,15.06,285.49,25.87,24904.42,36.62398,1802.2913694,82.87288,1520.5909149999998,4.351,84.31922039999999,94.38,3919.21,28.26,801.97,0.04055,520432.191,0.072445,194094.47,0.00533,32105
2021-06-30 00:00:00,7.96599,780897.847448292,201.69238,168161.191155015,0.75,19.119999999999997,1051.95,23855.32,123.07,13835.19,91.55000000000001,5822.21,11.75,1756.68,59.84,96.27,16.2,335.71,23.74,22554.48,42.85358,2077.2375248999997,90.54248,1770.8334688,3.75209,58.7225842,106.94,4695.89,26.87,751.8,0.04538,532965.344,0.12138,1170809.24,0.00392,19760
Total  June 2021,154.13550999999998,10196989.442333825,2923.26941,2097771.1380260084,18.72,480.32999999999987,28075.16,547373.1599999998,3038.4500000000007,284110.79000000004,2646.4600000000005,100408.87000000004,878.7265700000003,86214.750020346,1578.64,2576.2599999999998,454.7099999999999,7934.719999999999,511.38,477429.9499999999,1152.7656900000002,47799.49778830001,2403.9403999999995,41607.909844899994,105.32563999999998,1752.7246770000002,2799.5500000000006,118259.3,856.8899999999999,24186.699999999997,1.01189,11317987.557,1.8184350000000002,5408998.58,0.07233999999999999,417541
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i,"The data published is only for RBI, NPCI operated systems and Card Networks (domestic Off-Us transactions). ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ii,RTGS data includes only Customer and Interbank transactions.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iii,AePS data under Payment transactions include AePS Fund Transfers and BHIM Aadhaar Pay transactions.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iv,UPI data includes BHIM-UPI and USSD transactions.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v,NACH Credit data includes Aadhaar Payment Bridge System (APBS) transactions.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vi,NETC figures are for FASTags linked with all instruments and hence would be different from monthly bulletin which only includes NETC linked to bank accounts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vii,BBPS data is not included in the monthly bulletin as the data is captured under other systems. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
viii,"For complete data on Payment System Indicators, please refer to RBI Bulletin – Table 43 published on a monthly basis.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ix,Data on Prepaid cards are only those that are processed by card networks.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,h: holiday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
