Unnamed: 0,PAYMENT TRANSACTIONS,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,CASH WITHDRAWAL,Unnamed: 34,Unnamed: 35,Unnamed: 36,Settlement Systems,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42
,RBI Operated,,,,NPCI Operated,,,,,,,,,,,,,,,,Card Network Operated,,,,,,,,,,,,NPCI Operated,,,,CCIL Operated,,,,,
,RTGS,,NEFT,,AePS,,UPI,,IMPS,,NACH Credit,,NACH Debit,,NETC,,BBPS,,CTS,,Credit Card,,,,Debit Card,,,,Prepaid Payment Instruments (PPIs) Card,,,,NFS (through ATMs),,AePS (through micro-ATMs / BCs),,Government Securities Clearing,,Forex Clearing,,Rupee Derivatives (for all deals matched during the day),
,,,,,,,,,,,,,,,,,,,,,at PoS,,at e-Commerce,,at PoS,,at e-Commerce,,at PoS,,at e-Commerce,,,,,,,,,,,
,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val
2023-12-01 00:00:00,9.23352,855654.54667697,388.71029,180032.583383039,0.35000000000000003,14.85,4062.79,73567.26,184.44,24693.42,91.94,7902.530000000001,37.74,4899.43,107.89,192.22,41,890.4,21.25,25845.12,32.170049999999996,1410.7154028,42.6123,3524.4657912000002,35.37529,872.7824501,17.341279999999998,577.30384,0.90527,16.875779199999997,1.28422,62.641266300000005,116.52,5482.84,32.63,966.21,0.06474,726405.232,0.10575,403363.79000000004,0.00467,23400
2023-12-02 00:00:00,7.14621,225522.94308758902,211.5823,87171.15046266801,0.37,15.97,4078.53,70237.35,181.69,21853.83,68.64,3161.3500000000004,139.59,8882.11,113.52,192.64,41,910.18,20.02,23480.97,30.789579999999997,1251.5566478,33.0703,2495.2538418999998,33.734770000000005,838.8745033,13.11219,421.50802210000006,1.07294,19.8209186,1.2343600000000001,62.2306433,120.44,5674.75,31.64,933.4,0.00146,14500.84,0,0,0,0
2023-12-03 00:00:00,0.86689,8918.246361209,124.14908,18067.646461323002,0.31,11.280000000000001,3870.94,51728.44,150.68,14372.35,1.9500000000000002,492.09999999999997,96.31,5572.63,111.43,188.94,34.68,651.67,h,h,30.787290000000002,1168.5876967,32.34342,1990.2425669,31.168360000000003,744.1032892,12.39782,335.282251,1.04163,17.3379686,0.98466,39.4538704,103.21,4340.78,25.4,694.61,h,h,h,h,h,h
2023-12-04 00:00:00,9.14971,646146.876918154,240.91912,122072.746426551,0.37,14.09,3817.63,68763.3,177.75,22310.03,111,3991.97,65.4,6127.12,100.99,169.13,46.3,1073.05,22.66,22835.72,49.326480000000004,2172.0337118999996,60.41785,5089.9441189,47.44670000000001,1209.9954910000001,21.867469999999997,684.3735558000001,0.9472500000000001,18.1255637,1.16398,55.9438482,105.74,4780,32.56,939.58,0.06234,759291.8436668,0.104825,337190.05999999994,0.00549,22800
2023-12-05 00:00:00,8.74133,557547.9662140941,244.71854,122694.050434294,0.36,13.74,3854.49,68578.17,173.79,21424.92,121.97,5544.37,228.21,24287.44,99.43,170.12,50.49,1308.02,23.56,24755.32,30.002250000000004,1368.5953228,40.96878,3551.6870484,33.07824,799.4610017,15.14173,512.5263133,0.86365,16.8094597,1.17532,54.174362499999994,107.34,4800.37,29.64,840.86,0.05832,748182.7924446,0.1225,328477.33999999997,0.00496,23250
2023-12-06 00:00:00,8.75215,638676.069987533,239.84968,127280.80782224299,0.38,13.81,3838.05,64625.98,167.14,20930.15,92.24000000000001,6452.929999999999,30.86,4118.18,104.21,177.71,44.57,1087.13,22.67,24123.06,28.527749999999997,1288.8779415000001,32.01464,2651.7818089,33.58983,803.3819062,14.171779999999998,436.1865236,0.87165,16.990411400000003,1.08697,50.4713848,109.46,4875,27.5,774.28,0.06258,747152.413,0.084755,243605.19999999998,0.00527,28625
