Unnamed: 0,PAYMENT TRANSACTIONS,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,CASH WITHDRAWAL,Unnamed: 28,Unnamed: 29,Unnamed: 30
,RBI Operated,,,,NPCI Operated,,,,,,,,,,,,,,,,Card Network Operated,,,,,,NPCI Operated,,,
,RTGS,,NEFT,,AePS,,UPI,,IMPS,,NACH Credit,,NACH Debit,,NETC,,BBPS,,CTS,,Credit Card (At PoS and e-Commerce),,Debit Card (At PoS and e-Commerce),,Prepaid Payment Instruments (PPIs) Card (At PoS and e-Commerce),,NFS (through ATMs),,AePS (through micro-ATMs / BCs),
,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val
"December 1, 2020",7.56112,560688.86260522,210.9885,134243.350439943,0.32,9.129999999999999,716.24,15048.41,127.95,12382.15,82.30000000000001,5941.29,19.8,2886.1,42.38,73.4,8.35,136.1,38.1,32625.93,87.09557000000001,2757.144164202,182.04779,3230.799677053,5.03353,111.06355586199999,119.44,5452.13,23.14,731.12
"December 2, 2020",6.75837,486971.879119701,148.66955,108489.760297616,0.26,8.04,692.08,14400.62,116.74,10736.98,74.97,3033.98,69.15,4162.04,42.92,73.72,8.12,119.21,33.14,28505.11,44.6738,1461.6672036269997,117.62601000000001,1827.23228679,4.487,110.45128214900001,126.72,5837.07,22.52,700.52
"December 3, 2020",5.99054,412665.697508592,135.59583,103032.917281453,0.26,8.26,634.55,12916.16,135.97,11832.86,35.76,4126.5,43.95,2974.6,42.96,75.32,8.35,124.38,29.31,25804.79,43.20946,1498.296613203,114.85918000000001,1808.059759671,3.5496000000000003,94.834157494,118.66,5368.45,22.87,696.74
"December 4, 2020",6.34997,471564.04673030996,142.38499,101255.530848311,0.27999999999999997,8.620000000000001,761.09,16061.54,120.63,10990.5,43.57,3392.55,27.55,3353.83,43.28,75.31,8.34,120.02,28.73,24878.54,43.68151,1465.3860706219998,116.07531999999999,1801.493923985,4.41982,112.652597043,118.3,5274.7,23.13,696.11
"December 5, 2020",5.12844,153715.65229213898,107.34507,67817.060014135,0.26,7.9,776.24,16093.79,125.96,10573.95,38.79,3522.88,94.02,10879.54,45.4,76.34,8.62,117.41,28.67,22457.83,33.75488,968.014914098,94.92883,1311.871316785,4.77726,119.392754304,126.57,5662.25,22.61,680.78
"December 6, 2020",h,h,17.73223,4196.104886355,0.18,5.13,706.27,11486.81,106.56,6580.43,h,h,h,h,44.71,75.21,6.67,71.86,h,h,40.77409,984.999018868,102.41157000000001,1388.798077513,3.55307,79.426298697,109.08,4344.85,17.17,475.26
"December 7, 2020",6.59382,387482.76375938096,153.81287,112269.183750475,0.27999999999999997,8.219999999999999,755.12,15716.32,122.81,10842.58,47.35,3866.87,74.99,5536.02,42.94,69.43,9.84,135.85,29.3,22917.91,73.00855,2350.811190319,158.63227,2723.1207868169995,4.98788,122.17931798800001,119.29,5209.91,22.98,678.78
"December 8, 2020",5.25317,306046.67824433,117.2692,78990.95257949,0.24,7.05,574.97,9967.03,118.53,10021.78,63.62,5501.429999999999,27.64,2712.17,36.26,64.45,8.46,116.97,26.22,21606.11,38.67657,1333.482973425,108.14487,1589.2260575760001,4.35181,128.84054101499999,111.45,4818.42,20.88,619.34
"December 9, 2020",5.97083,324613.82606139197,112.50092,80482.6,0.27999999999999997,7.74,791.01,16560.21,125.07,10353.7,34.11,2581.6,30.44,2136.23,44.65,72.19,9.66,137.43,26.22,21643.92,45.17604,1419.1738212139999,114.79909,1715.815955292,4.45313,125.35813535000001,127.78,5531.91,24.54,704.15
"December 10, 2020",5.8611,419828.417916561,110.87586,112415.828751,0.27,7.57,763.53,15404.8,120.39,10212.12,24.939999999999998,3758.79,87.42,11043.09,46.14,75.25,9.28,135.8,27.81,22597.83,44.90908,1524.564603477,112.11033,1739.4604325249998,3.48825,95.142979462,121.98,5253.87,23.52,668.4
"December 11, 2020",6.45687,490757.08166082297,116.58304,108995.062709961,0.23,6.85,750.49,14329.14,111.85,9374.22,83.59,4074.12,28.21,2251.92,45.83,74.91,9.28,143.19,26.54,22137.24,43.640919999999994,1319.409456265,112.12913,1720.3516296950002,4.79589,117.707304382,117.54,4992.88,21.25,611.63
"December 12, 2020",0.00017,0.1210545,19.07738,8743.493972874001,0.18,5.45,711.02,12251.73,102.65,7551.56,h,h,h,h,46.38,75.94,8.66,108.11,h,h,34.49186,813.083802301,92.48968,1224.7661526289999,3.22609,75.749733281,113.52,4750.92,18.54,540.73
"December 13, 2020",h,h,9.49738,3210.3496679630002,0.18,4.68,684.78,10004.15,96.95,5617.56,h,h,h,h,45.27,75.39,7.29,75.31,h,h,41.09695,901.384069702,99.10875999999999,1292.9331955389998,4.01,71.327485432,98.34,3653.03,16.3,435.53
"December 14, 2020",8.36565,494235.57268448494,121.26711,110021.64759698001,0.27999999999999997,7.65,724.92,14107.85,121.79,10478.33,283.19,5041.490000000001,12.87,1954.89,40.22,66.85,10.62,159.08,37.46,29515.43,74.02584999999999,2176.756697175,152.91793,2521.149325724,4.45841,100.28270894299999,109.92,4566.5,22.2,634.29
