Unnamed: 0,PAYMENT TRANSACTIONS,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,CASH WITHDRAWAL,Unnamed: 34,Unnamed: 35,Unnamed: 36,Settlement Systems,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42
,RBI Operated,,,,NPCI Operated,,,,,,,,,,,,,,,,Card Network Operated,,,,,,,,,,,,NPCI Operated,,,,CCIL Operated,,,,,
,RTGS,,NEFT,,AePS,,UPI,,IMPS,,NACH Credit,,NACH Debit,,NETC,,BBPS,,CTS,,Credit Card,,,,Debit Card,,,,Prepaid Payment Instruments (PPIs) Card,,,,NFS (through ATMs),,AePS (through micro-ATMs / BCs),,Government Securities Clearing,,Forex Clearing,,Rupee Derivatives (for all deals matched during the day),
,,,,,,,,,,,,,,,,,,,,,at PoS,,at e-Commerce,,at PoS,,at e-Commerce,,at PoS,,at e-Commerce,,,,,,,,,,,
,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val
2025-04-01 00:00:00,1.12869,29926.531182785002,63.18371,41915.720471183,0.42,17.96,5297.18,74937,207.65,24387.86,6.11,1551.57,45.05,3824.78,112.79,205.06,80.86744,4325.2374733,h,h,23.247220000000002,1095.2521972,33.21985,2322.9189759,22.96877,616.2967305999999,8.529819999999999,323.28332650000004,4.5770800000000005,12.5335879,0.93985,33.6514867,90.7,4018.58,26.1,754.05,h,h,h,h,h,h
2025-04-02 00:00:00,14.6744,1584740.9798889218,378.52542,299963.01677269104,0.49,19.689999999999998,6192.75,102791.42,203.84,29841.6,178.79000000000002,15074.650000000001,102.57,9759.96,118.31,216.68,97.70853,5844.3583255,38.16,56817.05,67.02463,3516.6064996,92.46233000000001,7237.5351415000005,44.98156,1417.6687496,19.328290000000003,882.4937124,6.4868500000000004,21.8595439,1.2544,63.07709179999999,109.25,5502.89,37.07,1115.88,0.08078,860856.0739571999,0.14992,846628.99,0.00486,36915
2025-04-03 00:00:00,11.32383,921373.0605438839,303.99547,154666.661532886,0.5,19.810000000000002,6069.85,95332.97,160.46,25749.33,184.22,9827.14,169.22,12948.74,118.24,220.25,96.48978,5419.9502879,24.26,37168.61,29.5593,1685.9724534000002,46.33607,3983.5809558,26.027520000000003,787.4867710999999,11.800699999999999,499.1099168,6.425700000000001,23.919448600000003,1.28096,68.9360507,103.8,5186.53,35.61,1041.72,0.10883,886604.143502,0.157915,628458.91,0.00748,60385
2025-04-04 00:00:00,11.4685,910603.014074075,298.48568,166765.01481967,0.51,19.779999999999998,6186.86,94268,160.98,25478.59,150.91,6323.28,75.61,8654.09,122.27,226.67,89.58923,5096.817171,21.17,33429.02,31.1762,1777.4164176,45.93758,4005.9109142999996,25.72761,790.1400277,11.29437,474.72256259999995,6.526039999999999,25.2663568,1.27721,68.01874560000002,101.09,4918.24,36.14,1041.15,0.08433,920922.9759577,0.15225,583065.2899999999,0.00663,43985
2025-04-05 00:00:00,9.29753,294972.975704914,382.95306,123522.31394289099,0.5,18.84,6295.81,90299.35,157.52,22564.22,258.18,7812.21,271.32,31276.36,129.71,234.07,87.77614,4455.9097715,19.34,26264.01,28.718970000000002,1399.8388385,34.51354,2538.3277881999998,23.12269,698.8874571,8.57447,332.8332598,6.79833,25.5337923,1.27288,73.3336677,104.07,4983.16,34.44,957.38,0.00137,18033.23,0,0,0,0
2025-04-06 00:00:00,1.39119,17831.840333365,161.71036,22916.211960976,0.46,15.629999999999999,5882.73,68150.47,130.36,13689.48,1.49,800.3100000000001,20.24,2309.32,124.61,226.07,73.20355,3232.9115624,h,h,25.302590000000002,1169.1666447,32.79358,1859.652236,19.18498,525.6506105000001,7.2742,232.7488681,5.04023,18.0295604,1.0485600000000002,47.8895164,90.04,3936.75,27.21,685.93,h,h,h,h,h,h
