Unnamed: 0,PAYMENT TRANSACTIONS,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,CASH WITHDRAWAL,Unnamed: 34,Unnamed: 35,Unnamed: 36,Settlement Systems,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42
,RBI Operated,,,,NPCI Operated,,,,,,,,,,,,,,,,Card Network Operated,,,,,,,,,,,,NPCI Operated,,,,CCIL Operated,,,,,
,RTGS,,NEFT,,AePS,,UPI,,IMPS,,NACH Credit,,NACH Debit,,NETC,,BBPS,,CTS,,Credit Card,,,,Debit Card,,,,Prepaid Payment Instruments (PPIs) Card,,,,NFS (through ATMs),,AePS (through micro-ATMs / BCs),,Government Securities Clearing,,Forex Clearing,,Rupee Derivatives (for all deals matched during the day),
,,,,,,,,,,,,,,,,,,,,,at PoS,,at e-Commerce,,at PoS,,at e-Commerce,,at PoS,,at e-Commerce,,,,,,,,,,,
,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val
2023-08-01 00:00:00,8.69182,618597.754360941,328.05946,165795.613062666,0.26,11.36,3552.48494,66969.232037155,183.54947,22986.103154859,139.51999999999998,9867.06,32.43,4463.21,93.47,164.98,38.39426,768.135277481,23.58,27345.63,29.28618,1189.2806074999999,30.428,2628.0029216000003,39.14671,868.8362964,18.764850000000003,596.2981347,0.8051799999999999,15.060706799999998,0.789,26.5929714,121.78,5610.96,43.81,1223.26,0.06468,626939.551,0.119695,302732.67999999993,0.00807,38435
2023-08-02 00:00:00,8.12088,545405.641620508,261.96476,121539.15598679299,0.26,11.3,3456.87841,62307.105922666,179.12266,20993.691689599,126.59,5064.93,138.96,8436.23,92.29,161.46,37.66917,776.820819226,21.59,24715.51,32.62898,1322.505688,45.454460000000005,3512.7449770000003,43.41142,972.6698264,21.484509999999997,683.8590137,0.84327,15.9049368,1.47255,40.1376888,120.8,5504.48,40.51,1116.69,0.07356,638853.9469999999,0.09495,247259.78999999998,0.00822,56360
2023-08-03 00:00:00,8.02076,520963.686088221,207.22607,117550.388823924,0.27,11.129999999999999,3485.69,59287.21,168.9,19962.96,86.32,4028.78,105.97,6417.93,92.25,162.47,39.02709,789.1827977,20.87,23585.9186,30.99117,1292.5446806,45.01706,3926.0148842999997,42.08949,1013.642776,21.38716,647.5603251,0.81294,15.7851973,1.17225,35.4637094,114.16,5043.7,39,1054.88,0.07222,639260.4839999999,0.09601,243685.75,0.00882,44990
2023-08-04 00:00:00,8.18804,531938.739159166,197.75733,122217.241022743,0.29000000000000004,11.290000000000001,3447.93,57716.61,171,19584.82,125.88,5022.93,37.78,5138.33,94.6,165.35,37.92038,782.5666803,21.66,23355.7,33.119780000000006,1361.2349073999999,46.02251,3780.3931285,42.20186,978.9832603,21.20208,633.7095021,0.8355400000000001,16.4248333,1.25391,42.7603247,111.24,4834.78,37.51,1001.71,0.07198,633557.3130000001,0.109575,258385.63,0.00697,40310
2023-08-05 00:00:00,6.60152,193729.50700197098,187.33045,84623.905050634,0.29000000000000004,11.23,3562.42,57820.12,165.36,17792.74,105.43,3632.81,202.98,20575.73,100.07,168.54,39.24,858.84,21.39,21972.84,32.70187,1215.6856155,35.00863,2261.2577929,39.86773,941.4321658,16.130290000000002,466.8527934,0.97875,17.6193634,1.15624,25.0562814,118.63,5209.69,35.27,930.31,0.00115,8930.199999999999,0,0,0,0
2023-08-06 00:00:00,0.75414,7440.474905172,88.22864,15904.602956925,0.29000000000000004,9.280000000000001,2988.15,36438.5,141.03,11526.09,8.459999999999999,559.74,21.62,2320.22,102.26,168.36,27.65,428.27,h,h,34.88364,1192.2350912,35.496590000000005,1783.9074121,43.85995,948.1853361,16.47076,368.9921232,0.90474,12.1160874,0.8422000000000001,15.012996399999999,112.74,4372.61,29.47,723.19,h,h,h,h,h,h
