Unnamed: 0,PAYMENT TRANSACTIONS,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,CASH WITHDRAWAL,Unnamed: 34,Unnamed: 35,Unnamed: 36,Settlement Systems,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42
,RBI Operated,,,,NPCI Operated,,,,,,,,,,,,,,,,Card Network Operated,,,,,,,,,,,,NPCI Operated,,,,CCIL Operated,,,,,
,RTGS,,NEFT,,AePS,,UPI,,IMPS,,NACH Credit,,NACH Debit,,NETC,,BBPS,,CTS,,Credit Card,,,,Debit Card,,,,Prepaid Payment Instruments (PPIs) Card,,,,NFS (through ATMs),,AePS (through micro-ATMs / BCs),,Government Securities Clearing,,Forex Clearing,,Rupee Derivatives (for all deals matched during the day),
,,,,,,,,,,,,,,,,,,,,,at PoS,,at e-Commerce,,at PoS,,at e-Commerce,,at PoS,,at e-Commerce,,,,,,,,,,,
,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val
2022-07-01 00:00:00,7.23863,729074.7608042059,264.96551,153549.143294563,1.31,43.18,2110.38,43831.02,167.79,19535.73,149.89,12506.21,25.3,3346.08,88.41,146.41,26.77,440.12,20.16,24924,26.3719,944.0282980000001,28.58247,1991.0992633,55.50022,1107.2699037,30.64708,620.4653013,2.2833700000000006,65.7904458,4.73348,185.18223749999999,128.17,5839.09,37.77,1201.03,0.05507,721419.28,0.10243,330475.61999999994,0.0047,23215
2022-07-02 00:00:00,6.14911,187400.656599353,133.92564,74828.379816648,1.34,43.95,2134.15,42108.81,164.68,17776.45,67.61,6837.99,121.22,6749.72,92.54,144.33,27.47,459.43,21.33,23900.36,26.748829999999998,877.3345853000001,23.925620000000002,1583.7228178999999,55.71144,1123.5847829,25.39115,494.1083769,2.98681,78.5427074,4.6566399999999994,166.6821046,134.77,6236.46,40.97,1286.61,0.00144,13192.65,0,0,0,0
2022-07-03 00:00:00,0.56431,4750.268932887,43.7291,9507.459299263,1.2,35.86,2049.51,32114.33,142.12,11580.17,0.88,100.67,44.77,2344.17,93.56,144.18,23.94,323.83,h,h,30.39649,910.8714256,24.69385,1193.2287198,55.60788,1076.6203476,24.279920000000004,415.654041,3.26256,77.61472719999999,4.55716,159.51676080000001,118.29,4906.36,33.11,924.39,h,h,h,h,h,h
2022-07-04 00:00:00,7.99194,528248.17774649,159.5281,104777.47771515501,1.41,43.16,2093.17,42995.32,169.28,18957.86,268.27,4173.01,25.69,3492.29,85.52,130.01,30.9,564.63,26.58,24009.65,46.74995,1661.4882115,47.277029999999996,3043.7536955,86.07685000000001,1799.9977354,50.36283,1004.1682932,2.75997,78.5201488,4.71689,184.6646062,118.48,5344.2,42.11,1270.68,0.06023,763909.538,0,0,0.00639,28055
2022-07-05 00:00:00,7.74275,460352.65802909806,185.05347,106495.40457882099,0.54,17.1,2077.94,41456.59,163.67,17969.66,144.60000000000002,4476.99,155.3,15202.6,82.73,131.23,30.41,601.23,25.89,25155.66,26.84466,1002.6453963999999,29.89025,2194.850309,56.31183000000001,1108.4441947,32.462489999999995,695.3585481,2.53212,75.3011123,4.93398,215.44164120000002,117.36,5198.58,40.3,1152.36,0.06509,724329.604,0.172495,424597.17,0.00555,22840
2022-07-06 00:00:00,7.29759,483844.38839883107,177.04117,112469.20695601699,0.51,16.13,2093.44,39822.21,159.62,16870.01,128.14,4137.2699999999995,33.47,3120.28,85.11,135.14,29.57,546.18,23.95,23220.4,27.606240000000003,1017.0094561999999,29.868319999999997,2257.8003202,57.24866,1143.0200769,30.39076,626.6798569,2.5913700000000004,65.47108539999999,5.37028,165.6886539,120.11,5277.96,41.03,1135.29,0.06415,662526.232,0.07502,231465.13,0.00696,29245
