Unnamed: 0,PAYMENT TRANSACTIONS,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,CASH WITHDRAWAL,Unnamed: 28,Unnamed: 29,Unnamed: 30
,RBI Operated,,,,NPCI Operated,,,,,,,,,,,,,,,,Card Network Operated,,,,,,NPCI Operated,,,
,RTGS,,NEFT,,AePS,,UPI,,IMPS,,NACH Credit,,NACH Debit,,NETC,,BBPS,,CTS,,Credit Card (At PoS and e-Commerce),,Debit Card (At PoS and e-Commerce),,Prepaid Payment Instruments (PPIs) Card (At PoS and e-Commerce),,NFS (through ATMs),,AePS (through micro-ATMs / BCs),
,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val
2021-01-24 00:00:00,0.19094,1623.7336721049999,10.26767,3027.451110838,0.31,6.489999999999999,589.58,8051.95,89.54,4933.85,h,h,h,h,52.75,82.79,5.85,65.27,h,h,37.24331,1100.7966143669998,86.05995999999999,1356.433948646,4.289960000000001,165.87687219600002,92.93,3195.36,16.45,418.3
2021-01-25 00:00:00,8.67083,509979.88470344903,125.8156,114972.26851954599,0.44,10.88,724.19,14185.07,113.1,10204.44,154.9,4547.95,32.38,3247.71,47.78,74.57,9.24,170.28,38.31,31536.74,77.07473999999999,2727.790714433,142.71622000000002,2533.881962943,4.17757,135.846985772,107.9,4243.13,23.82,672.67
2021-01-26 00:00:00,0.38866,3450.5278606980005,15.96436,7112.532724260001,0.38,8.92,682.29,10407.76,90.3,6222.34,h,h,h,h,48.5,76.82,6.63,80.58,h,h,29.605330000000002,948.6498822579999,73.46383,1159.529167744,3.2639400000000003,107.82683480300001,92.84,3362.23,19.76,520.22
2021-01-27 00:00:00,8.36759,499570.02762124396,119.7534,102287.903706784,0.44,10.830000000000002,705.02,13936,108.53,10179.98,166.84,5120.5599999999995,12.48,1764.22,46.31,72,9.36,170.91,38.24,31382.05,56.39319999999999,2080.303687348,114.03587,2014.265216653,4.51558,151.405378582,104.75,4141.5,24.42,685.36
2021-01-28 00:00:00,7.20002,477736.9959004471,126.94315,108954.77380344301,0.43,10.620000000000001,691.55,13304.92,111.32,10203.63,74.89,6873.13,56.02,2930.95,48.23,77.29,8.48,153.36,29.62,26409.97,39.20556,1559.803383564,93.60992999999999,1649.0861503590002,4.38275,174.573753973,101.17,4018.4,23.61,652.75
2021-01-29 00:00:00,7.77721,694816.9521539831,164.87232,141785.617225153,0.42,10.420000000000002,758.33,15526.32,122.41,11531.54,84.5,5204.16,9.37,1313.09,48.47,80.08,8.59,138.93,29.08,26504.07,39.14839,1551.4482415479997,94.96636000000001,1629.272469562,4.47468,174.49521569799998,106.19224000000001,4331.5726625199995,22.88,638.8
2021-01-30 00:00:00,6.59363,228651.546628131,116.81182,84576.32807845401,0.41,10.16,778.35,15636.1,125.05,11291.88,54.79,2929.2,9.55,1340.07,52.53,85.17,7.86,122.99,26.28,23714.31,25.10884,913.3426374600001,75.14436,1244.700610106,3.4325400000000004,148.76462987399998,118.74,5063.38,22.53,625.17
2021-01-31 00:00:00,0.34017,3541.8067340330003,17.01981,6453.722395180001,0.26,6.3100000000000005,707.78,11448.43,105.02,7258.9,h,h,h,h,53.01,89.28,5.96,75.38,h,h,34.049929999999996,1090.784320749,86.26098,1383.49540109,4.2950800000000005,110.722651773,107.06,4112.3,16.27,418.92
"Total January, 2021",156.68057999999996,9170162.303732954,2874.9303999999997,2165869.484706545,11.4,278.76,23027.28,431181.9,3465.52,288537.52,2339.42,105256.73,839.0799999999999,79044.39000000001,1492.2599999999998,2402.64,272.37999999999994,4051.9300000000003,657.0093200000001,551206.716684751,1270.8825100000004,45029.14509894501,3045.3885100000007,51261.179156948,133.98286000000002,4513.138375178,3452.67224,140815.28266251998,777.16,21699.799999999996
Note:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i,"The data published is only for RBI, NPCI operated systems and Card Networks (domestic Off-Us transactions). ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ii,RTGS data includes only Customer and Interbank transactions.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iii,AePS data under Payment transactions include AePS Fund Transfers and BHIM Aadhaar Pay transactions.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iv,UPI data includes BHIM-UPI and USSD transactions.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v,NACH Credit data includes Aadhaar Payment Bridge System (APBS) transactions.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vi,NETC figures are for FASTags linked with all instruments and hence would be different from monthly bulletin which only includes NETC linked to bank accounts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vii,BBPS data is not included in the monthly bulletin as the data is captured under other systems. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
viii,"For complete data on Payment System Indicators, please refer to RBI Bulletin – Table 43 published on a monthly basis.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ix,Data on Prepaid cards are only those that are processed by card networks.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,h: holiday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
