Unnamed: 0,PAYMENT TRANSACTIONS,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,CASH WITHDRAWAL,Unnamed: 34,Unnamed: 35,Unnamed: 36,Settlement Systems,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42
,RBI Operated,,,,NPCI Operated,,,,,,,,,,,,,,,,Card Network Operated,,,,,,,,,,,,NPCI Operated,,,,CCIL Operated,,,,,
,RTGS,,NEFT,,AePS,,UPI,,IMPS,,NACH Credit,,NACH Debit,,NETC,,BBPS,,CTS,,Credit Card,,,,Debit Card,,,,Prepaid Payment Instruments (PPIs) Card,,,,NFS (through ATMs),,AePS (through micro-ATMs / BCs),,Government Securities Clearing,,Forex Clearing,,Rupee Derivatives (for all deals matched during the day),
,,,,,,,,,,,,,,,,,,,,,at PoS,,at e-Commerce,,at PoS,,at e-Commerce,,at PoS,,at e-Commerce,,,,,,,,,,,
,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val
2022-10-01 00:00:00,7.29699,303196.126320907,257.42595,125533.59682685901,0.46,18.33,2586.47,50382.75,185.32,20445.68,105.97999999999999,7967.46,22.89,3260.17,103.8,166.56,30.43,477.65,21.29,24300.58,29.510960000000004,1043.3369217000002,34.06037,2171.5394327,53.67148,1144.9622570999998,24.44252,565.2079231,2.6334,67.6079605,4.00376,118.0492411,141.15247,6489.436171283999,38.79,1118.78,0.00177,20915.489999999998,0,0,0,0
2022-10-02 00:00:00,0.67598,6633.0926176660005,59.73946,12545.300315953999,0.42,15.96,2483.64,39039.52,156.6,13172.42,16.47,518.63,127.41,6233.68,99.51,154.81,26.2,337.95,h,h,28.939040000000002,1015.36185,38.32818,1926.6350964,48.57917,1103.1494457000001,24.044379999999997,484.74003070000003,2.628,65.63623199999999,4.06539,118.97533200000001,126.7,5396.830000000001,36.66,978.93,h,h,h,h,h,h
2022-10-03 00:00:00,8.1373,762550.622763369,199.87262,125748.24139791899,0.48000000000000004,17.74,2480.21,47218.26,177.31,19480.96,61.67,2629.33,57.05,3765.42,86.35,135.59,31.39,538.37,22.85,23070.7,49.08451,1837.6580514,54.59646,3445.3499105,83.07848,1824.99046,47.045410000000004,1043.4602568,2.5602,68.168165,3.9814100000000003,133.011656,129.82,5720.34,41.22,1153.88,0.07467,759605.5988469999,0.116345,386248.9,0.00406,29520
2022-10-04 00:00:00,5.82719,506586.438536376,154.99514,92322.395671042,0.39,14.040000000000001,2396.9,42082.91,159.06,16711.27,43.94,3638.37,37.6,4219.16,85.21,134.42,29.31,487.64,17.97,18591.3,31.123269999999998,1152.9793354,36.96825,2473.336178,56.70821,1156.5732066,29.27344,631.0304613999999,2.47385,63.161239,3.99459,119.2194828,118.56,5011.52,33.49,917.5,0.05581,716012.3359999999,0.120305,310330.62999999995,0.00385,23675
2022-10-05 00:00:00,1.00288,17122.905961463,79.23713,20807.604128964,0.37,12.43,2272.01,34258.45,147.69,12491.73,75.05,759.29,147.29,14171.06,80.6,126.02,26.54,425.75,h,h,25.828789999999998,974.3988685,29.035580000000003,1549.0667102,45.10949,1018.5476853,21.880229999999997,455.2453385,2.5908700000000002,65.91860050000001,3.83231,90.9031717,108.85,4262.52,31.99,781.76,h,h,h,h,h,h
2022-10-06 00:00:00,8.78665,660284.792395953,177.05931,143978.998143462,0.41000000000000003,13.290000000000001,2331.47,41501.46,153.53,17249.13,68.78999999999999,2844.71,45.74,3942.66,85.29,127.37,36.02,629.61,32.02,30096.98,37.301770000000005,1506.3578964,42.88258,2811.9796013,64.81543,1384.1788820000002,37.13424,771.8628512,2.41253,58.545962599999996,3.7822799999999996,90.51189370000002,111.08,4827.320000000001,31.01,836,0.06667,731216.121,0.094575,331469.52999999997,0.00448,26210
