Unnamed: 0,PAYMENT TRANSACTIONS,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,CASH WITHDRAWAL,Unnamed: 28,Unnamed: 29,Unnamed: 30,Settlement Systems,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
,RBI Operated,,,,NPCI Operated,,,,,,,,,,,,,,,,Card Network Operated,,,,,,NPCI Operated,,,,CCIL Operated,,,,,
,RTGS,,NEFT,,AePS,,UPI,,IMPS,,NACH Credit,,NACH Debit,,NETC,,BBPS,,CTS,,Credit Card (At PoS and e-Commerce),,Debit Card (At PoS and e-Commerce),,Prepaid Payment Instruments (PPIs) Card (At PoS and e-Commerce),,NFS (through ATMs),,AePS (through micro-ATMs / BCs),,Government Securities Clearing,,Forex Clearing,,Rupee Derivatives (for all deals matched during the day),
,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val,Vol,Val
2021-05-12 00:00:00,5.31001,432216.97011781903,97.00418,83959.04297224399,0.49,13.82,857.68,17402.93,94.56,9296.18,93.24000000000001,5690.29,22.63,1794.37,35.22,66.33,14.4,238.11,16.7,14848.82,25.48968,1049.1000469,63.867610000000006,1097.1587283,4.90143,317.653716,90.14,4036.02,25.46,769.28,0.03867,513363.865,0.058715,186263.30000000002,0.0028,12600
2021-05-13 00:00:00,4.21275,106048.496571599,72.7862,55687.982183702,0.52,14.620000000000001,851.7,16038.79,92,8511.6,152.12,6531.57,13.5,1466.57,34.92,65.45,13.45,228.91,10.39,10653.04,31.16366,1196.3692411,67.52944,1143.9196828,5.50065,234.1394445,87.02,3764.57,29.97,861.9,h,h,h,h,h,h
2021-05-14 00:00:00,2.35523,340774.389386987,49.55454,41116.044894734005,0.55,13.76,811.67,14038.22,83.66,7189.25,1043.1100000000001,20862.11,h,h,32.73,61.45,12.34,201.54,5.94,4820.82,17.20163,689.413008,50.50532,804.5245925,3.83525,147.56957690000002,75.96,3080.42,27.51,797.77,0.04246,527071.673,0.06009,193131.03,0.00396,25375
2021-05-15 00:00:00,4.15976,130657.007444281,59.01846,42778.516634857,0.77,17.84,805.25,14824.99,82.41,7528.11,196.13,11582.14,84.8,6864.45,34.75,63.75,13.61,229.85,14.2,13000.01,17.54947,633.9364772,48.80721,747.1421046,3.67659,86.2408721,80.52,3322.12,42.02,1173.56,0.00102,8076.05,h,h,h,h
2021-05-16 00:00:00,0.26405,2218.759266142,15.35696,3739.8293467870003,0.63,13.91,712.83,10804.95,68.94,5139.88,h,h,h,h,31.42,62.58,10.82,135.23,h,h,23.95068,733.8443477000001,49.42889,704.7609233000001,3.40544,77.0006418,62.6,2400.89,31.82,852.67,h,h,h,h,h,h
2021-05-17 00:00:00,5.62572,370280.32581411995,88.70352,68827.417577265,0.8400000000000001,19.71,800.15,15977.6,87.67,8757.45,55.11,3802.4300000000003,16.05,1977.75,33.56,60.31,15.26,264.47,16.63,14448.16,60.02755,2341.4952991,107.1259,1848.1197278,4.52495,120.3182922,77.66,3289.21,41.97,1203.45,0.05212,543156.752,0.06028,217738.59999999998,0.00227,11160
2021-05-18 00:00:00,4.87997,333240.69929434697,76.47228,71192.05571586601,0.78,19.310000000000002,803.01,15314.82,84.06,8218.29,62.29,3551.2200000000003,14.42,2142.15,32.42,60.03,14.28,238.57,14.54,13854.83,29.61714,1624.3828647,64.26154,1073.6576957,4.9673,132.1482657,74.06,3123.62,36.92,1060.69,0.0528,538256.301,0.05806,186384.11,0.00355,17770
2021-05-19 00:00:00,4.94175,364105.847491275,75.92699,64861.786718318996,0.7100000000000001,17.66,803.03,15542.35,89.09,8487.11,96.22,6578.03,6.63,1251.97,34.67,63.08,13.73,238.08,14.03,13435.99,26.45389,1334.1469911,62.970439999999996,1041.3138222,4.6541999999999994,114.11455089999998,74.37,3079.43,33.11,944.38,0.03984,516481.71900000004,0.052935,167547.28,0.00304,13020
2021-05-20 00:00:00,4.86898,393008.309250471,78.55945,71532.570552477,0.78,17.77,793.42,15265.44,88.67,8488.18,86.65,3617.84,25.23,3419.86,35.75,65.18,14.03,249.05,14,13853.38,31.56426,1391.4398922999999,65.24661,1079.0371961,5.188279999999999,137.7262771,73.04,3014.53,30.62,864.65,0.04543,519793.674,0.064065,180588.06999999998,0.00196,8495
2021-05-21 00:00:00,5.34414,367400.016165468,81.44184,70075.968807513,0.8400000000000001,20.1,797.68,14967.99,85.19,7973.03,72.44,4325.5,32.03,2115.79,37.88,68.59,13.49,235.71,14.54,14931.29,32.25731,1261.6864904,65.93612,1080.5824431,5.31147,128.6272852,77.15,3152.25,34.14,947.15,0.04252,521111.485,0.05748,164382.88,0.00201,11290
2021-05-22 00:00:00,0.79961,6918.936201950999,22.26083,8417.143118125,0.73,17.96,772.38,13312.11,78.93,6801.02,h,h,h,h,37.95,68.75,11.96,179.16,h,h,19.75106,634.1013948,49.18141,735.9000739,5.40264,113.8151307,74.81,2987.81,28.1,784.1,h,h,h,h,h,h
2021-05-23 00:00:00,0.27412,2103.157208587,11.15242,2821.104579441,0.45,11.35,756.08,11237.42,72.32,5154.26,h,h,h,h,37.31,67.69,9.83,122.19,h,h,25.01006,745.838876305,56.34031,819.7316022370001,4.62293,98.52830037999999,73.89,2614.35,18.18,477.35,h,h,h,h,h,h
2021-05-24 00:00:00,6.65767,424089.963818376,91.10442,95371.03511164301,0.76,18.87,800.3,15851.67,87.26,8863.4,153.92000000000002,5912.4,28.27,2235.9,36.68,63.91,14.31,251.21,20.94,19102.76,54.027910000000006,2010.7497135,94.24118999999999,1604.4058373999999,5.37871,149.3105441,73.76,3037.15,30.65,869.58,0.05225,538080.9469999999,0.05503,191078.64,0.00245,15085
